# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	29-May-2013
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	1663
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	1.2
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
14.100	 -258.79	  1.149E-007	1.981E-004	    269.983
14.150	 -258.82	  1.146E-007	1.968E-004	    270.643
14.200	 -258.90	  1.135E-007	1.934E-004	    271.310
14.250	 -258.99	  1.123E-007	1.891E-004	    271.983
14.300	 -259.07	  1.113E-007	1.858E-004	    272.663
14.350	 -259.08	  1.112E-007	1.855E-004	    273.351
14.400	 -259.18	  1.098E-007	1.810E-004	    274.045
14.450	 -259.25	  1.091E-007	1.784E-004	    274.748
14.500	 -259.37	  1.075E-007	1.732E-004	    275.457
14.550	 -259.40	  1.071E-007	1.722E-004	    276.173
14.600	 -259.26	  1.089E-007	1.780E-004	    276.898
14.650	 -259.25	  1.090E-007	1.783E-004	    277.629
14.700	 -259.49	  1.061E-007	1.689E-004	    278.369
14.750	 -259.63	  1.043E-007	1.632E-004	    279.116
14.800	 -259.54	  1.054E-007	1.667E-004	    279.872
14.850	 -259.54	  1.055E-007	1.669E-004	    280.636
14.900	 -259.72	  1.032E-007	1.599E-004	    281.407
14.950	 -259.77	  1.027E-007	1.582E-004	    282.187
15.000	 -259.75	  1.029E-007	1.589E-004	    282.975
15.050	 -259.76	  1.028E-007	1.585E-004	    283.771
15.100	 -259.70	  1.035E-007	1.606E-004	    284.575
15.150	 -259.86	  1.016E-007	1.547E-004	    285.388
